,Address,Referendum,Vote,Amount,EffectiveVotes
1471,15cfSaBcTxNr8rV59cbhdMNCRagFr3GE6B3zZRsCp4QHHKPu,21,no,,131512.2617035974
1472,15cfSaBcTxNr8rV59cbhdMNCRagFr3GE6B3zZRsCp4QHHKPu,217,yes,,404694.0968797755
1473,15cfSaBcTxNr8rV59cbhdMNCRagFr3GE6B3zZRsCp4QHHKPu,223,yes,,159485.58799641952
1474,15cfSaBcTxNr8rV59cbhdMNCRagFr3GE6B3zZRsCp4QHHKPu,23,yes,,131512.2617035974
1475,15cfSaBcTxNr8rV59cbhdMNCRagFr3GE6B3zZRsCp4QHHKPu,231,yes,,159485.58799641952
1476,15cfSaBcTxNr8rV59cbhdMNCRagFr3GE6B3zZRsCp4QHHKPu,235,no,,159485.58799641952
1477,15cfSaBcTxNr8rV59cbhdMNCRagFr3GE6B3zZRsCp4QHHKPu,239,yes,,157580.07111664402
1478,15cfSaBcTxNr8rV59cbhdMNCRagFr3GE6B3zZRsCp4QHHKPu,24,yes,,394536.7851107922
1479,15cfSaBcTxNr8rV59cbhdMNCRagFr3GE6B3zZRsCp4QHHKPu,30,yes,,131512.2617035974
1480,15cfSaBcTxNr8rV59cbhdMNCRagFr3GE6B3zZRsCp4QHHKPu,35,yes,,409984.9038383695
1481,15cfSaBcTxNr8rV59cbhdMNCRagFr3GE6B3zZRsCp4QHHKPu,37,yes,,131512.2617035974
1482,15cfSaBcTxNr8rV59cbhdMNCRagFr3GE6B3zZRsCp4QHHKPu,39,no,,131512.2617035974
1483,15cfSaBcTxNr8rV59cbhdMNCRagFr3GE6B3zZRsCp4QHHKPu,41,yes,,266323.2692255796
1484,15cfSaBcTxNr8rV59cbhdMNCRagFr3GE6B3zZRsCp4QHHKPu,45,yes,,266323.2692255796
1485,15cfSaBcTxNr8rV59cbhdMNCRagFr3GE6B3zZRsCp4QHHKPu,5,yes,,131512.2617035974
1486,15cfSaBcTxNr8rV59cbhdMNCRagFr3GE6B3zZRsCp4QHHKPu,54,yes,,131512.2617035974
1487,15cfSaBcTxNr8rV59cbhdMNCRagFr3GE6B3zZRsCp4QHHKPu,6,yes,,131512.2617035974
1488,15cfSaBcTxNr8rV59cbhdMNCRagFr3GE6B3zZRsCp4QHHKPu,7,yes,,131512.2617035974
1489,15cfSaBcTxNr8rV59cbhdMNCRagFr3GE6B3zZRsCp4QHHKPu,71,yes,,776264.64
1490,15cfSaBcTxNr8rV59cbhdMNCRagFr3GE6B3zZRsCp4QHHKPu,8,yes,,131512.2617035974
1491,15cfSaBcTxNr8rV59cbhdMNCRagFr3GE6B3zZRsCp4QHHKPu,82,yes,,398632.32
1492,15cfSaBcTxNr8rV59cbhdMNCRagFr3GE6B3zZRsCp4QHHKPu,87,no,,398632.32
1493,15cfSaBcTxNr8rV59cbhdMNCRagFr3GE6B3zZRsCp4QHHKPu,88,yes,,398632.32
1494,15cfSaBcTxNr8rV59cbhdMNCRagFr3GE6B3zZRsCp4QHHKPu,9,yes,,131512.2617035974
1495,15cfSaBcTxNr8rV59cbhdMNCRagFr3GE6B3zZRsCp4QHHKPu,93,yes,,398632.32
1496,15cfSaBcTxNr8rV59cbhdMNCRagFr3GE6B3zZRsCp4QHHKPu,97,yes,,398632.32
1497,15cfSaBcTxNr8rV59cbhdMNCRagFr3GE6B3zZRsCp4QHHKPu,98,yes,,398632.32
1498,15g4zgBFXtbPv2JMgf21DQZP851BeMJJqmAsE9R3MMaWea71,110,yes,,750000.1155000001
1499,15g4zgBFXtbPv2JMgf21DQZP851BeMJJqmAsE9R3MMaWea71,118,yes,,500000.1155
1500,15g4zgBFXtbPv2JMgf21DQZP851BeMJJqmAsE9R3MMaWea71,122,yes,,750000.1155000001
1501,15g4zgBFXtbPv2JMgf21DQZP851BeMJJqmAsE9R3MMaWea71,130,yes,,750000.1155000001
1502,15g4zgBFXtbPv2JMgf21DQZP851BeMJJqmAsE9R3MMaWea71,132,yes,,750000.1155000001
1503,15g4zgBFXtbPv2JMgf21DQZP851BeMJJqmAsE9R3MMaWea71,174,yes,,500000.1155
1504,16SDAKg9N6kKAbhgDyxBXdHEwpwHUHs2CNEiLNGeZV55qHna,8,yes,,625000.0
1505,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,0,no,,264003.9196052652
1506,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,100,yes,,152100.61
1507,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,101,yes,,152100.01
1508,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,102,yes,,152100.01
1509,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,104,no,,152100.01
1510,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,105,yes,,152100.01
1511,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,106,no,,152100.01
1512,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,107,no,,152100.01
1513,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,108,yes,,152100.61
1514,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,109,yes,,152100.01
1515,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,11,no,,152003.9196052652
1516,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,110,yes,,152100.61
1517,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,111,yes,,152100.0
1518,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,112,yes,,152100.61000000002
1519,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,113,yes,,152100.61
1520,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,114,yes,,152100.61000000002
1521,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,115,yes,,152100.61
1522,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,117,yes,,152100.01
1523,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,118,yes,,152100.01
1524,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,119,yes,,152100.01
1525,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,12,no,,132044.9965333129
1526,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,120,yes,,152100.01
1527,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,122,yes,,152100.61000000002
1528,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,123,yes,,152100.61
1529,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,124,yes,,152100.01
1530,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,127,no,,152100.0
1531,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,129,yes,,152100.01
1532,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,13,yes,,152003.9196052652
1533,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,130,yes,,152100.61000000002
1534,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,132,yes,,152100.01
1535,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,133,yes,,152100.0
1536,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,135,yes,,152100.01
1537,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,136,yes,,152100.61
1538,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,137,yes,,152100.01
1539,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,139,yes,,152262.2762275017
1540,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,14,yes,,152003.9196052652
1541,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,140,no,,152262.27622750172
1542,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,141,no,,152262.2762275017
1543,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,142,yes,,152100.61
1544,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,143,no,,152100.61
1545,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,144,yes,,152100.61000000002
1546,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,147,no,,152262.27622750172
1547,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,149,no,,152262.2762275017
1548,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,15,yes,,152000.0
1549,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,150,no,,152262.2662275017
1550,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,151,yes,,152100.61
1551,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,156,yes,,152262.2762275017
1552,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,157,no,,152262.2662275017
1553,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,159,yes,,152262.2762275017
1554,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,16,yes,,152000.0
1555,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,161,yes,,152262.2662275017
1556,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,162,yes,,152262.2762275017
1557,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,163,yes,,152262.2762275017
1558,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,164,yes,,152262.8762275017
1559,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,165,yes,,152262.2762275017
1560,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,166,yes,,152262.8762275017
1561,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,167,yes,,152262.2762275017
1562,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,168,no,,152262.27622750172
1563,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,169,no,,152262.8762275017
1564,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,17,no,,152003.9196052652
1565,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,170,no,,152262.2762275017
1566,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,171,yes,,152262.8762275017
1567,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,172,yes,,152262.2762275017
1568,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,173,no,,152262.8762275017
1569,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,174,yes,,152262.27622750172
1570,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,175,yes,,152262.2762275017
1571,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,176,yes,,152262.8762275017
1572,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,177,yes,,152262.27622750172
1573,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,179,yes,,152262.2662275017
1574,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,18,yes,,152003.9196052652
1575,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,180,yes,,152262.27622750172
1576,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,181,yes,,152262.2762275017
1577,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,182,no,,152262.2762275017
1578,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,183,yes,,152262.2762275017
1579,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,184,no,,152262.87622750172
1580,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,186,yes,,152262.2762275017
1581,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,188,no,,152262.2762275017
1582,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,19,no,,132000.0
1583,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,191,yes,,152262.27622750172
1584,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,192,no,,152262.2662275017
1585,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,193,no,,152262.2762275017
1586,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,195,no,,152262.27622750172
1587,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,197,yes,,152262.87622750172
1588,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,198,no,,152262.87622750172
1589,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,199,no,,304524.5524550034
1590,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,2,no,,144000.0
1591,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,20,yes,,152000.0
1592,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,201,yes,,152262.2662275017
1593,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,202,no,,152262.2762275017
1594,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,203,no,,152262.27622750172
1595,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,204,yes,,152262.87622750172
1596,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,205,no,,152262.2662275017
1597,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,206,no,,152262.2762275017
1598,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,207,yes,,152262.27622750172
1599,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,208,no,,152262.27622750172
1600,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,209,yes,,152262.27622750172
1601,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,21,yes,,132003.9196052652
1602,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,210,yes,,152262.87622750172
1603,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,211,no,,152262.8762275017
1604,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,212,no,,152262.87622750172
1605,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,213,no,,152262.27622750172
1606,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,215,yes,,152262.2762275017
1607,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,218,no,,152262.2762275017
1608,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,22,no,,152103.9196052652
1609,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,220,no,,152262.2762275017
1610,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,223,yes,,152262.2762275017
1611,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,224,no,,152262.2762275017
1612,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,226,no,,152262.27622750172
1613,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,229,no,,152262.2662275017
1614,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,23,yes,,152103.9196052652
1615,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,231,yes,,152262.2762275017
1616,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,233,yes,,152262.27622750172
1617,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,234,yes,,152262.2662275017
1618,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,235,no,,152262.2662275017
1619,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,236,yes,,152262.2662275017
1620,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,239,yes,,152262.8762275017
1621,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,24,yes,,152000.0
1622,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,241,yes,,152262.8762275017
1623,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,25,yes,,132003.9196052652
1624,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,26,yes,,132000.0
1625,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,27,yes,,132003.9196052652
1626,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,28,yes,,132003.9196052652
1627,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,29,yes,,152000.0
1628,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,30,yes,,132003.9196052652
1629,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,31,yes,,132003.9196052652
1630,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,32,yes,,152000.0
1631,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,33,yes,,152000.0
1632,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,35,no,,152000.0
1633,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,37,no,,132000.0
1634,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,38,no,,132044.9965333129
1635,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,39,yes,,152003.9196052652
1636,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,41,no,,152003.9196052652
1637,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,42,no,,152003.9196052652
1638,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,43,yes,,152003.9196052652
1639,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,44,yes,,152003.9196052652
1640,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,45,yes,,132103.9196052652
1641,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,46,no,,132103.9196052652
1642,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,47,yes,,132003.9196052652
1643,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,48,yes,,132003.9196052652
1644,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,49,yes,,132003.9196052652
1645,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,51,yes,,284107.8392105304
1646,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,52,no,,132103.9196052652
1647,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,53,yes,,152003.9196052652
1648,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,54,yes,,132003.9196052652
1649,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,55,yes,,152103.9196052652
1650,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,56,yes,,152103.9196052652
1651,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,57,yes,,132003.9196052652
1652,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,58,yes,,152103.9196052652
1653,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,59,no,,152103.9196052652
1654,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,60,no,,152103.9196052652
1655,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,61,no,,152103.9196052652
1656,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,62,yes,,152103.9196052652
1657,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,63,no,,152103.9196052652
1658,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,64,no,,152103.9296052652
1659,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,65,no,,152103.9196052652
1660,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,66,no,,152103.9196052652
1661,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,68,no,,152003.9296052652
1662,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,69,no,,152103.9196052652
1663,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,7,no,,132000.0
1664,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,71,yes,,152100.0
1665,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,73,yes,,152100.01
1666,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,74,no,,152103.9196052652
1667,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,76,no,,152100.01
1668,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,77,yes,,152000.01
1669,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,78,no,,152100.01
1670,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,79,yes,,152103.9196052652
1671,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,8,yes,,284003.9196052652
1672,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,80,no,,152100.0
1673,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,81,no,,152100.0
1674,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,82,yes,,152100.01
1675,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,83,yes,,152103.9196052652
1676,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,84,yes,,152100.01
1677,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,85,yes,,152100.01
1678,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,87,no,,152100.01
1679,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,89,no,,152100.01
1680,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,9,yes,,284003.9196052652
1681,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,90,yes,,152100.01
1682,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,92,no,,152100.01
1683,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,93,yes,,152100.01
1684,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,94,yes,,152100.01
1685,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,98,yes,,152100.01
1686,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,99,yes,,152100.01
1687,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,1,no,,444222.0
1688,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,10,no,,444222.0
1689,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,101,no,,4960545.75745
1690,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,102,no,,4960545.10345
1691,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,104,no,,6541822.174530737
1692,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,105,yes,,4960545.10345
1693,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,106,no,,6445330.126530737
1694,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,107,no,,6445330.126530737
1695,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,109,no,,6445490.126530737
1696,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,11,no,,444222.0
1697,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,110,yes,,10114077.512899999
1698,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,111,yes,,6445490.126530737
1699,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,112,yes,,4960516.10345
1700,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,113,yes,,4960516.10345
1701,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,114,yes,,4960516.10345
1702,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,115,yes,,4960516.10345
1703,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,116,no,,6445490.126530737
1704,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,117,no,,6445490.126530737
1705,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,118,yes,,6541822.828530737
1706,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,119,yes,,7645490.126530737
1707,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,120,yes,,4960545.10345
1708,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,121,no,,7645490.126530737
